ACCT,ACCT 2113-995 -Fundmntl Financial Accounting,"INSTRUCTOR
Kaimee Kellis
CLASS DESCRIPTION
Important Notice: All sections of ACCT 2113 have been selected for an Inclusive Access program which provides less expensive digital course materials, easier purchase, and direct delivery through Canvas. All Inclusive Access digital course materials are provided to enrolled students by the first day of class through Canvas. The Inclusive Access materials are listed at soonerbooks.com, but no further action is needed to purchase them. The OU student Bursar account will be billed directly for these digital materials at a significant discount. Instead of the previous rate of $175.33 for Connect for Financial Accounting (5th ed.) by Spiceland, Thomas, & Herrmann, only $105.20 will be billed. The Inclusive Access program only applies to the referenced materials and does not include any other required materials, such as course note-packs, clickers or calculators, or optional materials. Please check Soonerbooks.com to determine if other materials are required. Students may opt-out of this program through their Soonerbooks account eLibrary; however, the digital course materials are required, are necessary for maximum success in this course, and are not available anywhere for a lower price.

Prerequisite: Business majors and students enrolled in approved degree programs or by permission of Price College advising; B AD 1001 or concurrent enrollment. Basic principles of financial accounting. Emphasis on the preparation and use of the income statement, balance sheet and statement of funds flow for corporations. Coverage includes the analysis and recording of transactions involving cash, inventories, fixed assets, bonds and capital stock as well as closing, adjusting and reversing entries for revenue and expense items. (F, Sp, Su)
QUICK FACTS
Seats Left: 41 out of 60 Schedule: Lecture Delivery: Asynchronous Online
Term: July Block GenEd Type: None Wait List: 0 Waiting
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
Jul 7 - Aug 1 Times not available Online Days not available",Seats Left: 41 out of 60 Schedule: Lecture Delivery: Asynchronous Online,Term: July Block GenEd Type: None Wait List: 0 Waiting,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,Jul 7 - Aug 1 Times not available Online Days not available
ACCT,ACCT 2123-995 -Fundmntl Managerial Accounting,"INSTRUCTOR
Kaimee Kellis
CLASS DESCRIPTION
Important Notice: All sections of ACCT 2123 have been selected for an Inclusive Access program which provides less expensive digital course materials, easier purchase, and direct delivery through Canvas. All Inclusive Access digital course materials are provided to enrolled students by the first day of class through Canvas. The Inclusive Access materials are listed at Soonerbooks.com, but no further action is needed to purchase them. The OU student Bursar account will be billed directly for these digital materials at a significant discount. Instead of the previous rate of $188.66 for Connect Online Access for Managerial Accounting (17th ed.) by Garrison, Noreen & Brewer, only $123.98 will be billed. The Inclusive Access program only applies to the referenced materials and does not include any other required materials, such as course note-packs, clickers or calculators, or optional materials. Please check Soonerbooks.com to determine if other materials are required. Students may opt-out of this program through their Soonerbooks account eLibrary; however, the digital course materials are required, are necessary for maximum success in this course, and are not available anywhere for a lower price.

Prerequisite: Business majors and students enrolled in approved degree programs or by permission of Price College advising; ACCT 2113. Introduction to managerial accounting. Analysis of cost behavior and the use of this knowledge for both short- and long-term decision. An introduction to budgeting and the accumulation of product costs for planning and performance evaluation. Specific coverage includes cost-volume-profit analysis, capital budgeting, allocations, variances from standard costs and the measurement of divisional performance. (F, Sp, Su)
QUICK FACTS
Seats Left: 40 out of 60 Schedule: Lecture Delivery: Asynchronous Online
Term: July Block GenEd Type: None Wait List: 0 Waiting
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
Jul 7 - Aug 1 Times not available Online Days not available",Seats Left: 40 out of 60 Schedule: Lecture Delivery: Asynchronous Online,Term: July Block GenEd Type: None Wait List: 0 Waiting,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,Jul 7 - Aug 1 Times not available Online Days not available
ACCT,ACCT 3113-200 -Intermediate Accounting I,"INSTRUCTOR
Heejin Ohn
CLASS DESCRIPTION
Notice: Some Summer Session courses list a ""CONF"" meeting time on the class schedule in order to restrict students to enrollment in only one course for parts of term by creating a time conflict with other Summer Session courses. There is not an expectation for students to actually meet for those listed times. Consult your College Advisor for potential exceptions.

Prerequisite: College of Business students only; Grades of C or better in ACCT 2113, B AD 1001, B C 2813, ECON 1113, ECON 1123, ECON 2843, MIS 2113, and MATH 1743 or MATH 1823 or MATH 1914, and ACCT 2123. Measurement and reporting of assets including receivables, inventory, investments, fixed assets, and intangible assets; special issues related to revenue recognition. (F, Sp)
QUICK FACTS
Seats Left: 29 out of 30 Schedule: Lecture Delivery: Traditional In-Person
Term: June Block GenEd Type: None Wait List: 0 Waiting
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
Jun 9 - Jul 3 1:00 pm - 3:15 pm Michael F. Price Hall 2020 MTWRF",Seats Left: 29 out of 30 Schedule: Lecture Delivery: Traditional In-Person,Term: June Block GenEd Type: None Wait List: 0 Waiting,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,Jun 9 - Jul 3 1:00 pm - 3:15 pm Michael F. Price Hall 2020 MTWRF
ACCT,ACCT 3123-300 -Intermediate Accounting II,"INSTRUCTOR
Jonathan Kern
CLASS DESCRIPTION
Notice: Some Summer Session courses list a ""CONF"" meeting time on the class schedule in order to restrict students to enrollment in only one course for parts of term by creating a time conflict with other Summer Session courses. There is not an expectation for students to actually meet for those listed times. Consult your College Advisor for potential exceptions.

Prerequisite: ACCT 2113, ACCT 2123 and ACCT 3113 with a minimum grade of C or better in each course; MATH 1743 or MATH 1823 or MATH 1914. Measurement and reporting of bonds, leases, pensions, derivatives, stockholders' equity, earnings per share, and share-based compensation; special issues related to accounting for income taxes and the statement of cash flows. (F, Sp)
QUICK FACTS
Seats Left: 26 out of 40 Schedule: Lecture Delivery: Traditional In-Person
Term: July Block GenEd Type: None Wait List: 0 Waiting
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
Jul 7 - Aug 1 1:00 pm - 3:15 pm Michael F. Price Hall 2020 MTWRF",Seats Left: 26 out of 40 Schedule: Lecture Delivery: Traditional In-Person,Term: July Block GenEd Type: None Wait List: 0 Waiting,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,Jul 7 - Aug 1 1:00 pm - 3:15 pm Michael F. Price Hall 2020 MTWRF
ACCT,ACCT 3353-100 -Systems/Databases,"INSTRUCTOR
Hannah Bermudez
CLASS DESCRIPTION
Prerequisite: College of Business students only; Grades of C or better in ACCT 2113, B AD 1001, B C 2813, ECON 1113, ECON 1123, ECON 2843, MIS 2113, and MATH 1743 or MATH 1823 or MATH 1914, and ACCT 2123. A study of the role of technology in accounting, focusing on the documentation, flow, and processing of accounting information in business. Gives an introduction to the various components of an information system and the necessary internal controls in complex business computing environments. Course includes data analytics and enterprise systems projects. (F, Sp)
QUICK FACTS
Seats Left: 29 out of 30 Schedule: Lecture Delivery: Traditional In-Person
Term: May Block GenEd Type: None Wait List: 0 Waiting
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
May 12 - Jun 6 8:00 am - 10:15 am Michael F. Price Hall 2010 MTWRF",Seats Left: 29 out of 30 Schedule: Lecture Delivery: Traditional In-Person,Term: May Block GenEd Type: None Wait List: 0 Waiting,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,May 12 - Jun 6 8:00 am - 10:15 am Michael F. Price Hall 2010 MTWRF
ACCT,ACCT 3603-100 -Income Tax Accounting I,"INSTRUCTOR
Lucas Swider
CLASS DESCRIPTION
Prerequisite: ACCT 2113, ACCT 2123 and ACCT 3113 with a minimum grade of C or better in each course, or permission; MATH 1743 or MATH 1823 or MATH 1914. Introduction to the taxation of income including issues related to the measurement and recognition of income, deductions and losses; the taxation of property transactions; basis and cost recovery concepts; and alternative forms of business organization. (F, Sp)
QUICK FACTS
Seats Left: 16 out of 30 Schedule: Lecture Delivery: Traditional In-Person
Term: May Block GenEd Type: None Wait List: 0 Waiting
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
May 12 - Jun 6 10:30 am - 12:45 pm Michael F. Price Hall 2010 MTWRF",Seats Left: 16 out of 30 Schedule: Lecture Delivery: Traditional In-Person,Term: May Block GenEd Type: None Wait List: 0 Waiting,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,May 12 - Jun 6 10:30 am - 12:45 pm Michael F. Price Hall 2010 MTWRF
ACCT,ACCT 3980-002 -Honors Research (HONORS),"INSTRUCTOR
Bradley Blaylock
CLASS DESCRIPTION
1 to 3 hours. Prerequisite: junior or senior standing, admission to the Honors Program. May be repeated; maximum credit six hours. Independent research in field of accounting and related disciplines to apply research techniques learned in research tool courses to actual business situations. (F, Sp)
QUICK FACTS
Seats Left: 5 out of 5 Schedule: Independent Study Delivery: Traditional In-Person
Term: Block H Norman/Tulsa Campus GenEd Type: None Wait List: No Wait List
Repeatable: Max Hours: 6
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
May 12 - Aug 1 Times not available Location not available Days not available",Seats Left: 5 out of 5 Schedule: Independent Study Delivery: Traditional In-Person,Term: Block H Norman/Tulsa Campus GenEd Type: None Wait List: No Wait List,Repeatable: Max Hours: 6,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,May 12 - Aug 1 Times not available Location not available Days not available
ACCT,ACCT 4543-200 -Auditing,"INSTRUCTOR
Laura Wardwell
CLASS DESCRIPTION
(Slashlisted with ACCT 5543) Prerequisite: ACCT 3113 and ACCT 3123 with a minimum grade of C or better in each course; ACCT 3603; ACCT 3353 or concurrent enrollment; MATH 1743, or MATH 1823, or MATH 1914. This course will cover auditing concepts, standards, principles, and procedures; coverage includes professional ethics, auditors' legal responsibilities, electronic data processing (EDP) control systems, audit sampling, and audit reports. No student may earn credit for both 4543 and 5543. (F, Sp)
QUICK FACTS
Seats Left: 20 out of 30 Schedule: Lecture Delivery: Traditional In-Person
Term: June Block GenEd Type: None Wait List: 0 Waiting
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
Jun 9 - Jul 3 1:00 pm - 3:15 pm Michael F. Price Hall 2010 MTWRF",Seats Left: 20 out of 30 Schedule: Lecture Delivery: Traditional In-Person,Term: June Block GenEd Type: None Wait List: 0 Waiting,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,Jun 9 - Jul 3 1:00 pm - 3:15 pm Michael F. Price Hall 2010 MTWRF
ACCT,ACCT 5123-995 -Adv Acct - Spec Topics,"INSTRUCTOR
Joseph Dulin
CLASS DESCRIPTION
Prerequisite: Graduate Standing, Departmental Permission, and ACCT 5113. This course expands upon topics from Advanced Accounting. Topics include the cost method of consolidation, the process of translation, remeasurement and consolidation of financial statements presented in a foreign currency, and introduction of topics such as partnership accounting, bankruptcy accounting, and SEC Reporting issues. (Irreg.)
QUICK FACTS
Seats Left: 4 out of 5 Schedule: Lecture Delivery: Asynchronous Online
Term: Block D Norman/Tulsa Campus GenEd Type: None Wait List: No Wait List
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
Jun 9 - Aug 1 Times not available Online Days not available",Seats Left: 4 out of 5 Schedule: Lecture Delivery: Asynchronous Online,Term: Block D Norman/Tulsa Campus GenEd Type: None Wait List: No Wait List,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,Jun 9 - Aug 1 Times not available Online Days not available
ACCT,ACCT 5123-999 -Adv Acct - Spec Topics,"INSTRUCTOR
Joseph Dulin
CLASS DESCRIPTION
Prerequisite: Graduate Standing, Departmental Permission, and ACCT 5113. This course expands upon topics from Advanced Accounting. Topics include the cost method of consolidation, the process of translation, remeasurement and consolidation of financial statements presented in a foreign currency, and introduction of topics such as partnership accounting, bankruptcy accounting, and SEC Reporting issues. (Irreg.)
QUICK FACTS
Seats Left: 30 out of 30 Schedule: Lecture Delivery: Asynchronous Online
Term: Online Second 8 Weeks GenEd Type: None Wait List: No Wait List
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
Jun 9 - Aug 1 Times not available Online Days not available",Seats Left: 30 out of 30 Schedule: Lecture Delivery: Asynchronous Online,Term: Online Second 8 Weeks GenEd Type: None Wait List: No Wait List,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,Jun 9 - Aug 1 Times not available Online Days not available
ACCT,ACCT 5212-997 -Managerial Accounting,"INSTRUCTOR
Joseph Dulin
CLASS DESCRIPTION
Prerequisites: 5202 and graduate standing; departmental permission. This course emphasizes the use of accounting information for internal planning and control. Introduces students to types of managerial information used to effectively and efficiently run businesses. Covers basic issues in costing (activity based and product); generation and interpretation of information for planning and strategic decision-making (pricing, make-or-buy analysis, cost-volume-profit analysis); production and use of information related to performance measurement. (Irreg.)
QUICK FACTS
Seats Left: 45 out of 45 Schedule: Lecture Delivery: Synchronous Video Conf/Remote
Term: Online First Half Term GenEd Type: None Wait List: No Wait List
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
May 12 - Jun 27 7:00 pm - 9:00 pm Video Conference W
Jun 6 7:00 pm - 9:00 pm Video Conference F",Seats Left: 45 out of 45 Schedule: Lecture Delivery: Synchronous Video Conf/Remote,Term: Online First Half Term GenEd Type: None Wait List: No Wait List,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,May 12 - Jun 27 7:00 pm - 9:00 pm Video Conference W,Jun 6 7:00 pm - 9:00 pm Video Conference F
ACCT,ACCT 5212-998 -Managerial Accounting,"INSTRUCTOR
Joseph Dulin
CLASS DESCRIPTION
Prerequisites: 5202 and graduate standing; departmental permission. This course emphasizes the use of accounting information for internal planning and control. Introduces students to types of managerial information used to effectively and efficiently run businesses. Covers basic issues in costing (activity based and product); generation and interpretation of information for planning and strategic decision-making (pricing, make-or-buy analysis, cost-volume-profit analysis); production and use of information related to performance measurement. (Irreg.)
QUICK FACTS
Seats Left: 24 out of 29 Schedule: Lecture Delivery: Synchronous Video Conf/Remote
Term: Online First Half Term GenEd Type: None Wait List: No Wait List
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
May 12 - Jun 27 7:00 pm - 9:00 pm Video Conference W
Jun 6 7:00 pm - 9:00 pm Video Conference F",Seats Left: 24 out of 29 Schedule: Lecture Delivery: Synchronous Video Conf/Remote,Term: Online First Half Term GenEd Type: None Wait List: No Wait List,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,May 12 - Jun 27 7:00 pm - 9:00 pm Video Conference W,Jun 6 7:00 pm - 9:00 pm Video Conference F
ACCT,ACCT 5352-996 -Financial Statement Analysis,"INSTRUCTOR
Ashley Newton
CLASS DESCRIPTION
Prerequisites: graduate standing; departmental permission. Intended to increase your ability to use and make decisions using information presented in the financial statements of publicly traded companies. A number of different decision contexts will be examined including valuation of potential acquisitions, investment analysis, credit analysis, managing corporate financing policies and analyzing business communications. Will consider the role of both accounting and non-accounting information. (Irreg.)
QUICK FACTS
Seats Left: 1 out of 1 Schedule: Lecture Delivery: Synchronous Video Conf/Remote
Term: Online Second Half Term GenEd Type: None Wait List: No Wait List
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
Jun 30 - Aug 15 7:00 pm - 9:00 pm Video Conference W
Aug 1 7:00 pm - 9:00 pm Video Conference F",Seats Left: 1 out of 1 Schedule: Lecture Delivery: Synchronous Video Conf/Remote,Term: Online Second Half Term GenEd Type: None Wait List: No Wait List,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,Jun 30 - Aug 15 7:00 pm - 9:00 pm Video Conference W,Aug 1 7:00 pm - 9:00 pm Video Conference F
ACCT,ACCT 5352-999 -Financial Statement Analysis,"INSTRUCTOR
Ashley Newton
CLASS DESCRIPTION
Prerequisites: graduate standing; departmental permission. Intended to increase your ability to use and make decisions using information presented in the financial statements of publicly traded companies. A number of different decision contexts will be examined including valuation of potential acquisitions, investment analysis, credit analysis, managing corporate financing policies and analyzing business communications. Will consider the role of both accounting and non-accounting information. (Irreg.)
QUICK FACTS
Seats Left: 40 out of 40 Schedule: Lecture Delivery: Synchronous Video Conf/Remote
Term: Online Second Half Term GenEd Type: None Wait List: No Wait List
Repeatable: Not Repeatable
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
Jun 30 - Aug 15 7:00 pm - 9:00 pm Video Conference W
Aug 1 7:00 pm - 9:00 pm Video Conference F",Seats Left: 40 out of 40 Schedule: Lecture Delivery: Synchronous Video Conf/Remote,Term: Online Second Half Term GenEd Type: None Wait List: No Wait List,Repeatable: Not Repeatable,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,Jun 30 - Aug 15 7:00 pm - 9:00 pm Video Conference W,Aug 1 7:00 pm - 9:00 pm Video Conference F
ACCT,ACCT 5960-999 -Directed Readings,"INSTRUCTOR
Joseph Dulin
CLASS DESCRIPTION
1 to 3 hours. Prerequisite: graduate standing and permission of department. May be repeated; maximum credit twelve hours. Directed readings and/or literature reviews under the direction of a faculty member. (F, Sp, Su)
QUICK FACTS
Seats Left: 5 out of 5 Schedule: Independent Study Delivery: Asynchronous Online
Term: Online Full Term GenEd Type: None Wait List: No Wait List
Repeatable: Max Hours: 12
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
May 12 - Aug 15 Times not available Online Days not available",Seats Left: 5 out of 5 Schedule: Independent Study Delivery: Asynchronous Online,Term: Online Full Term GenEd Type: None Wait List: No Wait List,Repeatable: Max Hours: 12,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,May 12 - Aug 15 Times not available Online Days not available
ACCT,ACCT 5990-001 -Research in Accounting,"INSTRUCTOR
Kevan Jensen
CLASS DESCRIPTION
1 to 4 hours. Prerequisite: graduate standing and permission of department. May be repeated; maximum credit eight hours. (F, Sp, Su)
QUICK FACTS
Seats Left: 5 out of 5 Schedule: Independent Study Delivery: Traditional In-Person
Term: Block H Norman/Tulsa Campus GenEd Type: None Wait List: No Wait List
Repeatable: Max Hours: 8
MEETING DATES MEETING TIMES LOCATION MEETING DAYS
May 12 - Aug 1 Times not available Location not available Days not available",Seats Left: 5 out of 5 Schedule: Independent Study Delivery: Traditional In-Person,Term: Block H Norman/Tulsa Campus GenEd Type: None Wait List: No Wait List,Repeatable: Max Hours: 8,MEETING DATES MEETING TIMES LOCATION MEETING DAYS,May 12 - Aug 1 Times not available Location not available Days not available
